place_id_2010,place,state,total,rc_white,rc_black,rc_am_indian,rc_asian,rc_pac_isl,rc_other,rc_multi,eth_hispanic,eth_non_hisp,eth_white_nh,eth_black_nh,eth_am_indian_nh,eth_asian_nh,eth_pac_isl_nh,eth_other_nh,eth_mult_nh
0126848,Florala,AL,1980,1586,312,16,7,0,14,45,56,1924,1555,310,10,4,0,0,45
0126896,Florence,AL,39319,29505,7630,157,546,27,705,749,1407,37912,28986,7573,146,537,16,22,632
0126992,Foley,AL,14618,11268,2173,87,155,9,688,238,1390,13228,10626,2148,70,155,7,26,196
0127088,Forestdale,AL,10162,2667,7260,19,22,0,94,100,142,10020,2632,7244,19,22,0,7,96
0127376,Forkland,AL,649,77,567,1,0,0,0,4,5,644,77,563,1,0,0,0,3
0127520,Fort Deposit,AL,1344,318,1015,1,2,0,0,8,6,1338,315,1012,1,2,0,0,8
0127616,Fort Payne,AL,14012,10867,590,123,115,25,1944,348,2930,11082,10091,569,71,95,8,11,237
0127640,Fort Rucker,AL,4636,3603,553,38,62,11,144,225,614,4022,3227,523,32,59,11,5,165
0128024,Franklin,AL,149,71,74,0,2,0,0,2,0,149,71,74,0,2,0,0,2
0128120,Fredonia,AL,199,175,23,0,0,0,0,1,0,199,175,23,0,0,0,0,1
0128312,Frisco City,AL,1309,594,645,17,0,5,11,37,23,1286,589,643,17,0,0,0,37
0128408,Fruitdale,AL,185,130,53,0,0,0,1,1,3,182,130,51,0,0,0,0,1
0128432,Fruithurst,AL,284,279,0,3,1,0,0,1,0,284,279,0,3,1,0,0,1
0128504,Fulton,AL,272,231,30,0,2,0,4,5,9,263,226,30,0,2,0,0,5
0128552,Fultondale,AL,8380,6297,1391,37,83,12,389,171,909,7471,5833,1389,33,83,5,3,125
0128672,Fyffe,AL,1018,957,3,15,7,0,11,25,13,1005,954,3,15,7,0,3,23
0128696,Gadsden,AL,36856,21119,13361,146,214,155,1176,685,1986,34870,20631,13300,94,200,26,39,580
0128768,Gainesville,AL,208,34,171,0,0,0,0,3,0,208,34,171,0,0,0,0,3
0128816,Gallant,AL,855,827,2,5,0,0,4,17,14,841,820,2,5,0,0,0,14
0128936,Gantt,AL,222,171,51,0,0,0,0,0,0,222,171,51,0,0,0,0,0
0129032,Garden City,AL,492,483,1,2,0,0,1,5,2,490,481,1,2,0,0,1,5
0129056,Gardendale,AL,13893,12277,1189,41,160,3,86,137,207,13686,12180,1184,37,158,3,5,119
0129296,Gaylesville,AL,144,139,0,0,0,0,3,2,5,139,138,0,0,0,0,0,1
0129392,Geiger,AL,170,45,125,0,0,0,0,0,5,165,42,123,0,0,0,0,0
0129464,Geneva,AL,4452,3703,622,18,17,1,22,69,80,4372,3654,615,16,17,1,5,64
0129560,Georgiana,AL,1738,576,1136,5,2,2,3,14,5,1733,576,1134,5,2,2,0,14
0129608,Geraldine,AL,896,838,3,33,0,0,6,16,18,878,829,2,33,0,0,0,14
0129704,Gilbertown,AL,215,166,47,0,1,0,0,1,0,215,166,47,0,1,0,0,1
0129944,Glen Allen,AL,510,456,48,1,1,0,2,2,1,509,456,48,1,1,0,1,2
0129992,Glencoe,AL,5160,4981,69,14,25,0,12,59,42,5118,4949,69,14,25,0,4,57
0130160,Glenwood,AL,187,131,56,0,0,0,0,0,0,187,131,56,0,0,0,0,0
0130448,Goldville,AL,55,55,0,0,0,0,0,0,3,52,52,0,0,0,0,0,0
0130496,Good Hope,AL,2264,2098,6,8,11,0,117,24,174,2090,2057,3,8,11,0,0,11
0130640,Goodwater,AL,1475,359,1087,11,0,0,10,8,11,1464,357,1083,11,0,0,5,8
0130736,Gordo,AL,1750,1030,661,4,4,0,16,35,26,1724,1025,657,4,3,0,2,33
0130760,Gordon,AL,332,71,254,1,0,0,3,3,5,327,69,254,1,0,0,0,3
0130808,Gordonville,AL,326,17,309,0,0,0,0,0,0,326,17,309,0,0,0,0,0
0130880,Goshen,AL,266,204,60,1,0,0,0,1,0,266,204,60,1,0,0,0,1
0131000,Graham,AL,211,177,34,0,0,0,0,0,0,211,177,34,0,0,0,0,0
0131024,Grand Bay,AL,3672,3192,345,21,26,1,26,61,83,3589,3144,343,21,26,1,3,51
0131096,Grant,AL,896,879,0,0,4,0,0,13,12,884,871,0,0,4,0,0,9
0131348,Grayson Valley,AL,5736,4047,1482,15,50,1,39,102,129,5607,3970,1473,15,50,1,1,97
0131384,Graysville,AL,2165,1600,511,9,4,1,9,31,37,2128,1575,510,9,4,1,1,28
0131720,Greensboro,AL,2497,798,1660,4,20,0,1,14,12,2485,793,1654,4,20,0,0,14
0131912,Greenville,AL,8135,3390,4511,4,147,4,37,42,102,8033,3349,4493,4,144,4,2,37
0132056,Grimes,AL,558,312,205,0,0,0,12,29,16,542,310,205,0,0,0,0,27
0132080,Grove Hill,AL,1570,888,649,5,5,0,8,15,31,1539,873,646,3,5,0,2,10
0132224,Guin,AL,2376,2065,260,0,3,0,15,33,32,2344,2044,260,0,3,0,4,33
0132248,Gulfcrest,AL,161,142,5,9,0,0,0,5,2,159,140,5,9,0,0,0,5
0132272,Gulf Shores,AL,9741,9095,148,53,92,11,154,188,394,9347,8856,141,51,91,11,24,173
0132416,Guntersville,AL,8197,7032,640,40,127,1,201,156,313,7884,6927,639,34,127,1,12,144
0132440,Gurley,AL,801,611,137,14,10,0,5,24,28,773,597,137,12,9,0,3,15
0132536,Gu-Win,AL,176,151,9,7,0,0,5,4,7,169,149,9,7,0,0,0,4
0132560,Hackleburg,AL,1516,1481,1,3,0,0,15,16,19,1497,1476,1,3,0,0,7,10
0132584,Hackneyville,AL,347,339,3,1,4,0,0,0,1,346,338,3,1,4,0,0,0
0132656,Haleburg,AL,103,97,5,0,0,0,0,1,0,103,97,5,0,0,0,0,1
0132704,Haleyville,AL,4173,3845,28,42,21,12,143,82,251,3922,3784,28,27,21,5,3,54
0132848,Hamilton,AL,6885,6147,532,25,15,3,84,79,211,6674,6040,531,20,15,1,7,60
0132896,Hammondville,AL,488,439,4,1,3,0,25,16,33,455,431,4,1,3,0,0,16
0132968,Hanceville,AL,2982,2756,106,7,22,1,42,48,73,2909,2720,106,7,22,1,7,46
0133256,Harpersville,AL,1637,1197,385,5,11,0,17,22,43,1594,1172,384,5,11,0,0,22
0133424,Hartford,AL,2624,2043,470,15,3,0,47,46,81,2543,2017,470,11,3,0,1,41
0133448,Hartselle,AL,14255,13045,613,109,64,3,185,236,357,13898,12915,600,103,61,3,5,211
0133472,Harvest,AL,5281,3284,1676,28,63,3,57,170,163,5118,3198,1671,28,63,3,7,148
0133544,Hatton,AL,261,234,0,19,0,0,0,8,0,261,234,0,19,0,0,0,8
0133640,Hayden,AL,444,389,39,3,1,0,0,12,0,444,389,39,3,1,0,0,12
0133712,Hayneville,AL,932,140,788,0,0,0,1,3,1,931,140,787,0,0,0,1,3
0133808,Hazel Green,AL,3630,3228,215,56,15,3,26,87,83,3547,3180,209,51,15,3,3,86
0133856,Headland,AL,4510,3162,1238,18,12,0,28,52,65,4445,3144,1223,16,12,0,4,46
0133904,Heath,AL,254,225,27,0,0,0,1,1,3,251,223,27,0,0,0,0,1
0133976,Heflin,AL,3480,3039,328,16,4,3,35,55,83,3397,3000,328,16,4,1,1,47
0134024,Helena,AL,16793,13851,2204,35,250,4,229,220,560,16233,13547,2193,31,245,4,20,193
0134096,Henagar,AL,2344,2255,1,42,1,1,7,37,33,2311,2229,1,42,1,1,0,37
0134480,Highland Lake,AL,412,407,0,4,1,0,0,0,3,409,404,0,4,1,0,0,0
0134490,Highland Lakes,AL,3926,3439,298,9,89,4,29,58,64,3862,3405,295,9,89,0,16,48
0134816,Hillsboro,AL,552,78,442,10,1,2,6,13,9,543,78,441,10,0,1,0,13
0134984,Hissop,AL,658,165,489,0,1,0,1,2,13,645,162,481,0,1,0,0,1
0135130,Hobson,AL,126,125,0,0,0,0,0,1,0,126,125,0,0,0,0,0,1
0135152,Hobson City,AL,771,97,662,0,3,0,3,6,10,761,96,658,0,3,0,0,4
0135200,Hodges,AL,288,284,0,4,0,0,0,0,3,285,281,0,4,0,0,0,0
0135392,Hokes Bluff,AL,4286,4222,15,6,18,0,4,21,10,4276,4217,15,6,18,0,0,20
0135512,Hollins,AL,545,487,42,3,0,0,3,10,4,541,487,42,3,0,0,0,9
0135536,Hollis Crossroads,AL,608,523,33,2,0,0,37,13,51,557,511,33,2,0,0,0,11
0135560,Holly Pond,AL,798,786,2,3,0,0,1,6,11,787,778,2,3,0,0,0,4
0135632,Hollywood,AL,1000,758,148,17,3,0,31,43,49,951,758,148,9,3,0,0,33
0135704,Holt,AL,3638,1433,2009,15,6,1,117,57,263,3375,1316,2004,14,6,1,1,33
0135752,Holtville,AL,4096,3703,305,20,10,1,15,42,52,4044,3672,302,19,10,1,5,35
0135800,Homewood,AL,25167,18774,4342,50,553,8,1096,344,1846,23321,18118,4306,41,548,7,30,271
0135896,Hoover,AL,81619,61302,12114,201,4135,20,2592,1255,4915,76704,59254,12008,143,4120,16,123,1040
0136088,Horn Hill,AL,228,209,3,9,0,0,6,1,7,221,208,3,9,0,0,0,1
0136448,Hueytown,AL,16105,11270,4388,42,75,0,173,157,321,15784,11157,4368,41,73,0,13,132
0136592,Huguley,AL,2540,1853,635,16,6,0,11,19,30,2510,1843,630,15,6,0,2,14
